id,is_iceberg
f1b0d6c7,0.01
5642407f,0.01
36d4ff92,0.99
4139aba2,0.151590912917
7585ce58,0.4250468166525
33e25984,0.99
ac46f3c9,0.14969408787949998
fc34a5b8,0.99
85c36a8f,0.1441628358075
b2d8a426,0.26148486794900005
13ec60d1,0.99
9d440f42,0.01529359678875
1c0a891e,0.415744208312
981c3bc3,0.99
295604f4,0.20809888732125
16ca16c3,0.0409845277266
b4dda837,0.050036687725
88d088ef,0.0054572660762299986
1b4fa160,0.06742827251665001
f371bd82,0.011837467742850001
b130a0b7,0.99
ebf1de82,0.09359348269500001
01e651c3,0.0034222117433699998
51b1fecc,0.253707237908
fa635a31,0.0563667978505
97b7d789,0.04212341700865
2f598053,0.01104825364265
c0e3e148,0.049272920969549994
cfa175a8,0.0103093436798
3d7e09d8,0.99
44a13d1b,0.99
c66b0948,0.2084949013835
976a6d64,0.01
8bbd8909,0.6708146006425
522890fd,0.0202196499852
f23a3b95,0.5848205439715001
680039dc,0.10950659441400001
93028e53,0.0220167898404
22a16932,0.042107684618800004
7d8126d2,0.01
ba2ecd75,0.01
8071bdd7,0.12079058773350002
96d5aeee,0.01
154be68f,0.99
d8c2bfe2,0.99
f76d47b0,0.1582386022935
0e781ade,0.02098165657325
13cf6060,0.0008289054908239999
cd99f710,0.11245972543199999
d10005bb,0.0024810919388
3a31445f,0.9973169322015001
3157202d,0.02024338176855
6ee64703,0.45315236441699996
e5de8685,0.06827431490605
02cc70ba,0.04585061462085
50984a87,0.99
fa94957a,0.99
eab406b4,0.20164341096
3ad39398,0.99
9ecf3802,0.04078456136585
6048ae7b,0.0036287415637049998
9dc68871,0.01
13701465,0.303802810429
8d8779f3,0.01174474544505
0712f269,0.146957479989
722c2597,0.0018237161445
478a2b08,0.5263218393060001
38f5fb41,0.236939279301
c52ad74d,0.99
0c85fd09,0.0005656291957050001
f1582cba,0.99
ff836697,0.99
ddfe4802,0.050955518134000004
3cef3bc7,0.997028901696
6a21542b,0.4361830873535
150e23c4,0.99
078c6d99,0.99
1dcd1dc3,0.00493980750424
39967e45,0.20855453512849997
6b6333aa,0.004413796795559999
4ae61433,0.16737011871850002
f96362e0,0.01
97a88aac,0.0761070847895
427ae8ce,0.344413964263
209d4b15,0.99
64b453bd,0.0005868763826665
0f5a484e,0.4116996645075
5ac74969,0.99
736ed43e,0.346911464475
8533795f,0.06194624630369999
f5b54fb6,0.99
6eb4c041,0.14226963683729998
97afdf42,0.553769377761
1bb488db,0.0287287406155
f132e44d,0.008546122011750002
d3c2f140,0.292267020396
1756794d,0.5029647569010001
9efcc11f,0.01
14c966cf,0.37253660542300004
59cfe4d1,0.1711333297775
883151f4,0.024022252631549997
34c4c9ff,0.22806141984700004
70b4c2eb,0.99
96a337d9,0.193383900917
7fe89ffa,0.01
057c7a22,0.01
451cc057,0.02712637210455
05076700,0.0008735396521505
dc52f6c1,0.039791172311650004
b03a59f9,0.078010986186
129ed4b0,0.42468608116199996
fb611563,0.99
ac32e6f1,0.39425157596849997
c05c5ab0,0.1546410193665
3163d5ed,0.00383538530685
02096ca4,0.4188302722005
e92496c0,0.06885999814799999
1a9e2c50,0.99
0864e334,0.99
d976faeb,0.1323797519435
1d7b342f,0.0091335136788
281bc1ea,0.0006194243755735
bea9f0cf,0.3220373611145
f4afa0e6,0.0005281721303307
e1b5ef69,0.1249949465055
b50539fd,0.01179106346345
2a8c9c15,0.406616786173
157ebb0c,0.99
247d3614,0.0024929515091150004
0c6cc0cb,0.17487728573550002
aae88d39,0.00925275413855
0c77b464,0.021543178097499997
963cf5ea,0.1869414732905
1b371d8b,0.99
225bc00f,0.006504385799500001
bc0a4eec,0.0082935603098
1099782e,0.1757951679195
a18feadd,0.99
ad7f4932,0.06396516643375
5f8f831e,0.99
b5167c35,0.0620668056615
0230b06d,0.21760113594350003
f8d7f7ba,0.0066351486718
08bd1053,0.031636814843250004
58e4dc8c,0.0276369124284
4793ce8e,0.2716073437335
304caab4,0.000702975239737
f2ee6d7f,0.102122223761
e1f9c0e4,0.43556243117200005
8e40401c,0.10491881478150002
5d9eaba2,0.0883860553062
55e7562c,0.01661795312775
9da6cb4b,0.001196284545335
c3c1c8ec,0.001311504296745
3b38698e,0.012823385966
6c9eb909,0.0120482091112
482a3d1d,0.039408254309599995
0e9918f0,0.648727609082
ef894fd2,0.00148199057988
4b82e7f7,0.99
b9cdd7fb,0.01
94a496f4,0.206636601607
995eacae,0.360521702245
41b02e58,0.99
69f04617,0.08968976376450001
c889a03c,0.9985955948830001
91f98acf,0.99
9135c19f,0.99
1f0e9c09,0.01
260d6e8e,0.0054141343292199995
46334397,0.01046936645095
f34ddf31,0.0267226850726
4d6177d7,0.667493108845
76a57270,0.4680914738045
217b8cea,0.030488902946950003
9a45a566,0.012656670340750001
1b55c75e,0.0006200215448875
7bd92ec6,0.99
6c409f41,0.241862301047
df3e48eb,0.057824072595549995
62723e57,0.0638798191615
b8e627bf,0.004564531860785001
86bb5d85,0.127326874747
77e5034c,0.21069278441985
607079e5,0.2116959128915
96879fb4,0.0727383736855
6afe606d,0.603990027167
4129802f,0.99
a42300ef,0.18961306084799998
1af842f5,0.9754326100225
3fe57d78,0.982272728801
f4e60ed5,0.99
68c8337b,0.0825667868875
914ed5b5,0.397514773287
a6bb5987,0.7008477231625
c781c439,0.07861123409450001
47a1a25e,0.0355808155804
80ea0713,0.99
a9d001bc,0.005471099101315
f94d098a,0.35528284151199996
3e230e0e,0.0118536935911
24afa485,0.0037509364513150004
bc37db7f,0.0385247277033
83f99e4d,0.008554103687800001
1a8d86f7,0.0124203501614
38136419,0.644794207031
d393e637,0.256950938606
36902570,0.9959969576645
327f7b25,0.9971599276065
3f8543c6,0.057984133514
a0d42a70,0.71978398096
e07ba430,0.1820555298775
c6e53803,0.0480017369811
fec4dad8,0.23263130392900003
933fc5ba,0.1206680486005
c27eda4e,0.99
9b94d2c2,0.01
a2dbdb31,0.2925721936335
816258dd,0.2702636022945
81f11218,0.0372092154396
c4bd9d04,0.18970081411400003
c6ce9bf9,0.30574268748100003
a7b3cc29,0.00389393860885
527870bf,0.4563029565105
9af26068,0.99
0b591e70,0.99
2b1e57c5,0.0449335854185
194db786,0.8328974847445001
e09ba644,0.99
fa2ed3e5,0.99
1ba92726,0.18986476496750002
8c8f45b4,0.00139272316815
f8889f44,0.0028825040375549996
598e255b,0.183316458121
45f1aa7a,0.26029854517949996
022956a3,0.003460199278045
d406064d,0.5750146126935
76617947,0.001123089926155
d0e5dccb,0.1845717024565
33271da6,0.1104856677785
0840e2b1,0.99
521a9f4d,0.99
7286b1dc,0.08147324355050001
5b6acc2d,0.075666266924
e034cd34,0.01
46577660,0.021302550201199998
bb4d6f24,0.3589453885415
bfc7a3f2,0.412994957911
abc66be8,0.01
3627189f,0.99
e49a77f6,0.006123635369100001
a209d7ee,0.02999198926955
dee69cf6,0.99
9a6261a0,0.0823205571735
a8e444c6,0.0008389485095915
a6a66a28,0.99
db7022ff,0.002836980028485
0dfb45d9,0.6201486042495001
81c983aa,0.0017008355741300002
a98fb5e1,0.998022654176
99e004d7,0.0043263473595650005
d16e5fbb,0.0864747056385
3c352f9e,0.0637316887205
12202699,0.07414226223699999
86af0236,0.01
f3703e6f,0.99
4a71dc34,0.460834528611
321edcdc,0.1093361025465
e365a657,0.00573701985725
45755c9c,0.010136381326700002
873b0829,0.006732052291000001
72ccd009,0.214589853596
205243d9,0.99
d9202f36,0.27425986239300004
9d0c30b0,0.01757704761215
56644ace,0.006916196173800001
c63f527f,0.083728520347
bb84b9bd,0.99
6f68caf0,0.264557878558
8492119b,0.00375831540864
71bde48d,0.990472697735
d2d6e2ba,0.7525123415574999
6f4b309c,0.31559729494499994
b3cc5ba3,0.30437928731999997
fee39547,0.27939960157849997
4893137a,0.9956949646475
e283c4c4,0.0927146961352
25bac62b,0.5687277303670001
8fd88dd6,0.01
b48c104e,0.015569002258400001
221d500b,0.09149015506350001
8f0de087,0.07330173934999999
32342e03,0.0074368572498
a8da99d8,0.00408508745715
93203755,0.3323222281135
d3c88528,0.99
0d7a17b3,0.1540876703665
bd72f5ec,0.99
e953c0fd,0.153380353066
e730b6c6,0.99
c086033a,0.004276421493969999
a521d303,0.01
b023957a,0.09112279308499999
3e0f04e8,0.003068925660665
60647cba,0.00274956781749
2f5c43a8,0.99
b54ba69b,0.459391922994
eac962ff,0.3192767388485
7e2a3763,0.01
9362d863,0.01
8f1b833c,0.324739423529
79727ff5,0.054049050831000006
62614c75,0.9652440831889999
75a03adf,0.1640840838685
cf138392,0.23137054654300002
bf467a96,0.1436085442195
c8b34651,0.99
105a5c54,0.00228175787245
bf6de75c,0.3194987234825
060702c8,0.996882301092
921bad2c,0.99
e0d17eb0,0.148159659538
9a3825c9,0.5646236821499999
8eda717f,0.01
78906e0c,0.99
c60100ad,0.99
90a72a52,0.0706634843845
d80e4ed4,0.10724681332000001
339cd0d2,0.060335529863000004
d99de899,0.2399501385105
357e20d1,0.002611611559845
a4d190da,0.1039171533135
bd226217,0.0628372634175
476e2771,0.99
4e483506,0.059849712357
f70ea081,0.99
4645e56f,0.99
e6d05940,0.8193147891265
f8b3c6af,0.99
c89d6aad,0.0177560149338
0cb57f6e,0.3974175796085
86a4be46,0.03058406008595
75e62d7e,0.000562090272343
ebc36374,0.060198589251750007
0ebcb731,0.996909284115
24d000c5,0.02546962765625
f3c9a4f6,0.12024934543849998
1bc59730,0.00129693706961
47ea0bff,0.99
cdeccfdd,0.0326113722352
15e09a1d,0.1142763602495
00652788,0.06831291923745
23649c84,0.062678753499
91188a77,0.043341289937500006
eaca8580,0.388752726329
4ce9daeb,0.99
d4220673,0.99
b6a87aef,0.09175156906700001
8333ebed,0.42296203928000004
950a3453,0.01842617734575
7074f6c9,0.256230164521
98a02caf,0.1475985312015
59c8d2b3,0.99
d99d13bd,0.99
de86f1cf,0.99
8f4b1985,0.99
a7779b04,0.020702912506650004
2caeab11,0.272732998376
16aeea7c,0.094959418535
b9d19ab9,0.9841867588994999
29c5d2fd,0.99
efcefa55,0.2540895691145
099161c3,0.281463620388
12b49195,0.011614781055350002
96a1ce13,0.9662418558720001
67964b4f,0.0032596178033800004
b61c605c,0.0621413732735
bcfc0f16,0.005861332307799999
bf0cb956,0.00863496868975
12f6aa7d,0.1513149013124
f36f3a0c,0.00479799901999
83490492,0.22664464931150002
e3b62b60,0.010366080967850001
20b27d66,0.99
25c3ce93,0.687104140835
67a2ff0b,0.3530756064615
9b2d3c1a,0.996751048684
8ad51f7d,0.00236317067237
14137b57,0.09384575284565
9ea5aa79,0.010540699178350002
5ea1d2dd,0.031676973490599995
979c867e,0.99
7ea1e1b6,0.0795326876915
d65520ba,0.012653295334450003
765ad2e2,0.39374667723650003
d2957326,0.99
24349e24,0.00426050630974
fd8a2ae3,0.005754103544550001
b282d98e,0.99
3eaa7a61,0.0616421062055
16533dd4,0.18539136667050002
4adb68d7,0.99
565005b9,0.38576730609250004
51d86e0c,0.99
30635642,0.0006447786620945
d9480a60,0.0257844273049
b2647128,0.13549747246250002
20478c55,0.99
caa0d105,0.01
474f4534,0.05126466112900001
d51e3867,0.99
e5d1bba7,0.1132745895564
e7000b2a,0.21222333445799998
78f06b79,0.005396816483885
8a9f4bee,0.991657968879
3d716bbe,0.1441233057135
6e1ddef1,0.0407528808815
9826f39a,0.22921299144149998
3fdc82f7,0.344766125649
31f013c3,0.19473910252550003
97a9df6d,0.0082195758
10e65294,0.3011475652845
0bdca1a5,0.01
374037fa,0.23385896018150001
1d1a0cec,0.385423598931
d415c5ad,0.37974910000900003
ced1306d,0.01014364378225
f43497f3,0.424020357182
ffd13a9e,0.99
6f67148e,0.191137292688
be322b68,0.102001019763
af209b44,0.026521681737599997
69b53a4a,0.5141089422699999
4c085180,0.1942833727835
608cea18,0.0166047463609
f8bebbfd,0.1805110511815
ae16855d,0.00163919018048
dfc700b3,0.99
e3bdd9ac,0.99
87a8ea20,0.0785093631475
3c3da9aa,0.2261091164005
76c882d6,0.001720603133245
9e429645,0.99
7dc9c990,0.01
f38d53ef,0.08476296555295
e1785b6e,0.149485251924
80c673fb,0.99
a8b8c20b,0.99
6a1ff150,0.99
2f68d4fe,0.12796168881699999
c462ec65,0.99
c374d5c4,0.08500037365150001
d20769b3,0.085636310408
c467fe4d,0.024893437709650003
1356229e,0.13530139250849998
b1532127,0.0077365894983500005
3777ee22,0.99
4ba6023f,0.99
08504ae6,0.011883865096650001
5e0b4cc5,0.1313543777965
249a0c1f,0.99
24b3497f,0.1008392223735
9edcf494,0.0006775873646375
53297290,0.1591325716695
6d3a269e,0.99
1b0d38fc,0.004174955437795
02747427,0.01
38867253,0.99
c392dbd0,0.525012942681
8939734c,0.01
097ba3af,0.01
30f0f835,0.14795129593
bdab1bcf,0.701321047409
1070a984,0.975096875696
c41b8a90,0.992183453902
86a3b5cc,0.99
d0a3719e,0.3370269465565
b1a8067b,0.04818869046925
911bc6aa,0.1357431143695
67a2d0ac,0.01363724087085
11447262,0.03393663541595
12fd1375,0.0058161280637
f2898538,0.013592524392500001
0e7355e2,0.00375464844363
bc2c87c8,0.99
94001156,0.010016247920700001
d5855224,0.99
a3c1a552,0.009188976225799998
edcf54fa,0.218275851197
a28b90eb,0.701632758426
63cd028f,0.006939399363350002
dbc79657,0.011014144718799999
bc856bf1,0.042982757324599996
c7e25a70,0.194003502929
9771b119,0.0017918741559100001
836db0d9,0.00506201468478
f5685d3e,0.2350743129465
bb04299d,0.2281041541005
163a9d23,0.3803345706515
5283c614,0.000602018903751
2276d5d8,0.1843246682155
ccb77e34,0.0238327851932
d4a75bf3,0.1331431302085
e15f46ea,0.0404225365964
992a45ba,0.194469170161
056e7768,0.01
a1dc016b,0.07414841892
38db82cd,0.01
3295f3ae,0.05932835982665
a6ff3660,0.1268017149005
5981b799,0.99
2636d79d,0.062462216282
7a8521e2,0.01
9b53021d,0.13533697016750001
0a37be18,0.99
a8676e55,0.9986746932270001
3488b8fc,0.01
b86d4006,0.99
33888635,0.99
aa9ca5f9,0.08489195896
08faf0f6,0.00170476003533
5320cd26,0.01
2c57fdaa,0.0967344336505
d467ce62,0.012494398920799999
888a568e,0.99
88d6c838,0.99
8f138517,0.0696218496635
e1108dc0,0.00527046177876
9e9cd6c9,0.055389011581
ab893af4,0.010665432840600002
4d4b30ba,0.43971130366899996
7ce15e26,0.0625720795975
dbc45500,0.01
6a0cde3f,0.19126074468249998
2658014c,0.0131413664548
08d20604,0.0018247554997349999
03c83dc9,0.09607501717599999
d741ccd1,0.1148055882815
992d48b6,0.0005741271399155
b1ea3253,0.99
da379e69,0.0120892374233
73b429af,0.99
2aefe712,0.99
1e3634f9,0.99
069ee09e,0.01778623741975
a7970f81,0.01
23084d2e,0.004166954783035
ac57710a,0.990851640137
02553267,0.6959953730465
0971c6c7,0.04883263770905
cdb7f1fe,0.361666417124
d3af3f60,0.414826848715
59daf44b,0.5173880996679999
c2169934,0.1162618510655
da03b56e,0.016253634624649998
474ea404,0.260596112143
f686cdc4,0.756006544576
f865b354,0.0976306169385
106df554,0.26914729672649995
e5637171,0.05380731420775
cba8985c,0.00277054275747
cc09c9ce,0.130501877295
0b85b33f,0.9749317766
92f20625,0.993724715233
6b1379dd,0.415354739838
ed2b1df1,0.025523445719849998
325124e4,0.004322608897465
7455c944,0.01315181297205
fd68ccc1,0.01963694881825
8df9100d,0.48320046725399995
c406df9b,0.01
4978870c,0.000651671234349
383f95d6,0.3447903149235
aba96bbf,0.000818210529216
6bba66b4,0.1512501315325
b86fa0c9,0.0636806179225
a2abc369,0.3580258391655
0b40c014,0.0406940166066
d45add48,0.1508479298725
00193999,0.968850690078
c2f1b710,0.1647375984015
53750c72,0.00513461138535
3137ef1d,0.99
bc6b8e2a,0.050216094120099995
7cb546c6,0.99
d59a2349,0.0075770280368
04d04b9a,0.110777392269
05ac1343,0.016423400228
2917895f,0.00856251113535
342a1d01,0.99
78309e4b,0.18542276030600002
5c1a5aba,0.011092704229950002
fae57f79,0.015291093068200002
23821d71,0.566248442426
5780b19d,0.0069731855464
11c67865,0.6401863742639999
8564f114,0.1392960034055
ec7d0fdd,0.14429239632649998
9a0446b8,0.1000745661405
5f5da69d,0.99
7a11839b,0.99
763c9bbf,0.01
15a7b5c5,0.0032058591425900003
e9c7e251,0.0235271794906
2555c207,0.99
ec8d9784,0.0018229350204399999
08fd9d10,0.1345341943965
9504ae29,0.003577801095785
0b91a24d,0.1276402145855
e62e6cfe,0.99
5d1291bb,0.500467748714
b3c1f2e7,0.02165359969665
c6a8db21,0.0721812522165
f2c137fd,0.99
b61e8155,0.022086863929400003
45b9ee35,0.310180251947
8fe9c49b,0.007296779093550001
b98ceb09,0.01
70c4a435,0.0965300313595
d953d111,0.23624393775250002
da7de86e,0.111232983744
519f8611,0.0956426533855
75eefdc3,0.0734647368195
62412092,0.99
de8ec010,0.347056233801
ee6121f8,0.35177842164499995
412b66e0,0.6714453257855
7405c131,0.40663334852700006
efff4306,0.17525109695899999
5658d679,0.011266228804799999
617f88fc,0.99
a120100b,0.004811113269065
0971369e,0.99
83f7fe7b,0.8983432634800002
12437da1,0.01
8e7f96a5,0.056606180743500004
a08237de,0.01
a013bd6f,0.007525870894000001
c6fdd404,0.99
317e2af4,0.2161226317455
dd9878c0,0.328678794454
42e76a51,0.99
022f77e3,0.13360047628900001
cada3682,0.99
53074f1f,0.0236964316219
e6c19679,0.27090437250099997
dfb69b8b,0.01853295188925
e1572941,0.06586185856650001
8d549cd2,0.01
6913594d,0.3488868959665
6e528fd6,0.035917468450050005
c8b037c7,0.00195637431706
c3b6c880,0.004539980034580001
9684ac04,0.0017141244151
6d974acc,0.2976284905245
57b10462,0.132649294619
b2373298,0.00108509211257
8e946e10,0.9370432564914999
6acee7de,0.14089742343699999
8ad7cc2f,0.01
8e6e087e,0.20778241838449998
c3e46df5,0.00427563960103
f6983f34,0.99
8130a3aa,0.249720147683
0f11be03,0.01
766073e1,0.0567192598235
e67f6889,0.99
148a0930,0.007458334085800001
b333ff97,0.99
1c148a28,0.025170173949599996
ee0b02d7,0.534429761094
fa1c5f6d,0.99
9b12ae1f,0.07483532094600001
3bb60b1b,0.13412077153015
096e7594,0.305891970634
ac98996a,0.01
1b7b9b9d,0.06628624390599999
61b2ac6f,0.5338363603195
2bd414a8,0.99
73d12826,0.101009912686
29f7ec33,0.016118674439100002
265f8aa8,0.99
0d6be675,0.143857137198
a00ecdf6,0.21204486905900002
c414328a,0.0043965969084
d47de87e,0.02959562654095
376f984f,0.08474285186899999
12a35aa5,0.2820066245485
8ecfd739,0.012669126784399999
2cbc30f4,0.4014389118695
aa4bdf31,0.306903934182
69d18f51,0.99
50cd4394,0.005236873482035
bda732e1,0.26526237537
8e77e385,0.1627229338625
49dfd51a,0.1367354516665
b0a3e728,0.26278549501750004
518061ec,0.421504112326
bb306c8c,0.0014548346040450001
1b2cf099,0.007445066096250001
e7c405e4,0.037316718662199995
1fc79c9d,0.0354914001852
3427cd60,0.99
8fc604cd,0.99
0981acfd,0.002946570878965
512e9c5c,0.261204437934
ae9f2426,0.01195834408815
a8cd44c8,0.99
acac91c3,0.99
35988937,0.186084507072
2a2dd539,0.2193667450835
3f971e0a,0.00137092189789
7e09131c,0.27443908554499996
82726c59,0.25451132574700003
ec4c3dbd,0.4727428040755
2a851255,0.001719848770875
2cebdab4,0.99
013b617b,0.1439502593085
21a8603a,0.18510075398899997
fe2f2579,0.02163746089295
df069a3d,0.0116344650388
595f7f57,0.452761116264
081bdb0a,0.01
6f8e7b3a,0.20491097653749998
d1824fe1,0.00271411743405
3ddc6778,0.34988490019749996
57e4244d,0.45582551591750003
18e2e176,0.0033385643471200003
7394cdbc,0.996595564008
19821b41,0.009563617972250001
12e9563c,0.99
b96c9ed9,0.9974039609430001
096d9c1b,0.11938575689000001
97454a30,0.9982540870905
43b6c5d3,0.99
2c58bcc5,0.0202640310973
0c71dc02,0.0724144632295
f7cd79b0,0.27530644195500004
922ec513,0.011265496862600002
561b6b2c,0.31925829745900003
32913f04,0.44155680040699996
77aad507,0.00402860026589
d62d5a9c,0.1176828858
be70bb3d,0.99
84920252,0.964291182333
b9623d93,0.0259328119336
ba925eca,0.010191751245400001
181ecadf,0.3282591810145
6fbcc9e2,0.0356261521327
57d5b182,0.0057528474189
d3013a36,0.266951504
21cafb54,0.17829398259
d1a6cc74,0.0010953815965750002
c4017d47,0.00157008729399
22e05854,0.0012854515526549998
7eb53ec8,0.99
c77a806d,0.99
c114c951,0.996506717324
71495521,0.017299488966350002
98bb1260,0.05191825506355001
546ec108,0.2122403064935
78f39102,0.005420045695515
26b6379a,0.3006352526425
8cb14c23,0.13523842982200002
75892ee1,0.06727439179900001
3d31d65f,0.0159477532604
30784a7a,0.033540125877549995
efba2a23,0.99
9fcb2c5a,0.00132360400246
9910ee7e,0.003441118704745
dc97b587,0.09954127007699999
7732ca72,0.012367922171950001
c4bac1f1,0.01
a80ddf30,0.01
fe79c536,0.00684431839
84e34259,0.99
7db3b563,0.0235039129735
5e946e6e,0.936810509116
76881bf4,0.987019298416
7c606237,0.004861161807685
7aa06d7d,0.99
0d035cbc,0.1063586355645
0838e69f,0.1694059549465
f6715e39,0.99
499004bb,0.054960348910499994
4cefc9ec,0.0007348405460145001
ded95f0a,0.99
073112c9,0.1533456616735
96cb4df4,0.004337884214070001
0962de0b,0.99
cea18b7b,0.9985553200245
75463cb0,0.25109146762150003
4a59c201,0.4775370284935
29d46646,0.2022424575168
e6134ca4,0.34574158907300007
445ae936,0.99
420d8dda,0.99
bae1b5b1,0.048275712879999995
9f49327e,0.7881487286565
18b52f62,0.99
b02bb341,0.009194720309000001
e5be8689,0.002250133393215
b5b85b95,0.022390759573
b94f72e3,0.003896960831015
a79114fd,0.0028827349857849997
502ffafa,0.9971377129555
b8e274d7,0.209768103251
e37f8f63,0.00946555439235
c8a5c9d9,0.202924433455
d574bf84,0.1370375585965
88bc1b71,0.99
3261e3ee,0.9954401726725
e65424cf,0.105685990388
706d2090,0.0008901256312705
94d4c49c,0.03198522042
51ba3d48,0.029379603632450003
fdd4c395,0.223690960832
12eed563,0.30888595898599996
f93627e8,0.99
df51a7cd,0.1109746465105
c84092af,0.01564118912165
514a25a2,0.00489733264484
5d421481,0.01
d3859efd,0.9950466747285001
eb024725,0.009296195616100001
0d8537a5,0.20380575972700002
fe708ff7,0.4743866958315
1790bbf0,0.106500817095
8a30487e,0.139749981218
70a01d16,0.1236222491315
89bb7fca,0.99
398c1300,0.01
41b43c73,0.005397055623154999
72d2839a,0.01548984926285
beeb98cf,0.01
c409f194,0.8805920941355
0c654278,0.03130629486645
fb155295,0.99
103d1e1d,0.99
6c755ff3,0.0006923537952815001
3722a062,0.2775011709885
90611922,0.15548063892400002
77b432f1,0.9988199259045
ccf53246,0.99
4c52089f,0.341660659904
81e05676,0.0851967898075
732c51d0,0.005322879436685
b60c6094,0.26619936738
2e9db48a,0.99
68cdc732,0.0088664115378
e1f9dbd9,0.0081702393174
31fd12b9,0.232350215541
72bd3e45,0.99
84e2f1ab,0.308304161228
b4b6d3d0,0.99
874d507a,0.3281079204995
44775bac,0.0505063517665
83dfaf91,0.28105165939649995
a9a1cc1e,0.00154507709351
227de452,0.00118561494578
14519bcf,0.00271751248536
970a9821,0.7631230479540001
e84230ac,0.00216986282105
550e4ebc,0.037876480266650005
5e98d635,0.01
667d386b,0.18407351385450002
503fefff,0.113493877579
08bcb429,0.318474390063
90c293d2,0.00697815902775
bbc84c36,0.28967019270300004
3facaac6,0.3783405122065
e8d1bc63,0.01185023249065
0ba50202,0.1551362314025
9d947517,0.0008499910398665
e084ed8f,0.0020231347286300003
7051b370,0.0007741096560624999
910f551e,0.06878610601139999
8d238915,0.40564151506
e7238f30,0.01
a658f1ba,0.01
0b4e7093,0.962491032488
4d59af79,0.512993035011
99a7b417,0.696844160578
e5798365,0.0114614654205
078c699f,0.3688506265975
b2cd6017,0.40508134436899995
89b3960f,0.0250780524565
104d981d,0.99
05e410e9,0.31524198179499996
44556da6,0.0460836831661
207e5145,0.10622717110600001
390ddfc0,0.005500223499249999
2e82728f,0.00933957457
4245d2cc,0.02001387314755
d43a187c,0.99
52b60236,0.005183907132125
cc22996f,0.24341406357549997
bf08f16a,0.00930829174425
47dea2c3,0.526506630517
22ac0bab,0.46446637036250005
49c670ad,0.0015410127204400002
1040e727,0.006243382839
f39933c4,0.12467524038550001
30474ea4,0.99
73978670,0.587508882237
527ad437,0.990595751524
78f83e41,0.124894497358
12921cf8,0.9250724325590001
